Wavelength,0,10,20,30,40,60
800,0.09808,0.12733,0.10106,0.09548,0.09155,0.11532
799,0.09765,0.12708,0.10099,0.09545,0.09156,0.11509
798,0.0981,0.12718,0.10118,0.09571,0.09184,0.11528
797,0.09801,0.12688,0.10131,0.09598,0.0919,0.11548
796,0.09811,0.12709,0.10176,0.09637,0.09222,0.11572
795,0.09795,0.12684,0.10225,0.09629,0.09215,0.11522
794,0.09792,0.12696,0.10252,0.09674,0.09244,0.1156
793,0.0981,0.12713,0.10291,0.09702,0.09261,0.11551
792,0.09799,0.12659,0.1031,0.09707,0.09271,0.11562
791,0.09804,0.12692,0.1036,0.09736,0.09279,0.11572
790,0.09793,0.12702,0.10343,0.09749,0.09307,0.11558
789,0.09813,0.12706,0.10406,0.09793,0.09297,0.11591
788,0.09837,0.1272,0.10434,0.09817,0.09335,0.11613
787,0.09758,0.12674,0.10467,0.09803,0.09292,0.11576
786,0.09843,0.12734,0.10461,0.09847,0.09355,0.11613
785,0.09773,0.12718,0.10511,0.09869,0.09361,0.116
784,0.09786,0.12696,0.10548,0.09897,0.09335,0.11606
783,0.09775,0.12697,0.10591,0.09885,0.09371,0.11613
782,0.09806,0.12712,0.10621,0.09937,0.09368,0.1165
781,0.09782,0.12706,0.10601,0.09908,0.09384,0.11594
780,0.09756,0.12671,0.10651,0.09947,0.09358,0.11639
779,0.09753,0.12686,0.10718,0.09982,0.09426,0.11641
778,0.09737,0.12647,0.10693,0.09993,0.09424,0.11651
777,0.09765,0.12694,0.10725,0.10035,0.09435,0.11642
776,0.09721,0.12666,0.10754,0.10031,0.09446,0.11636
775,0.09734,0.12681,0.10869,0.10097,0.09503,0.11662
774,0.09788,0.12736,0.10902,0.10185,0.09602,0.11746
773,0.09799,0.12713,0.10912,0.10226,0.09579,0.11756
772,0.09782,0.12728,0.10956,0.10214,0.09603,0.11727
771,0.09758,0.12712,0.1096,0.10251,0.09618,0.11716
770,0.09652,0.12707,0.10914,0.10186,0.09566,0.11607
769,0.09634,0.1258,0.10914,0.1019,0.09561,0.11582
768,0.09637,0.12591,0.10973,0.10238,0.09574,0.11598
767,0.09616,0.12555,0.10983,0.1022,0.09592,0.11581
766,0.09605,0.12551,0.10996,0.10267,0.09604,0.1157
765,0.09619,0.12564,0.11062,0.10276,0.09619,0.11575
764,0.09591,0.12527,0.11035,0.10265,0.09605,0.11554
763,0.09597,0.12533,0.1109,0.10285,0.09623,0.11539
762,0.09569,0.12544,0.11093,0.10306,0.09651,0.11539
761,0.0956,0.12549,0.11135,0.10358,0.09688,0.11561
760,0.09545,0.12483,0.11173,0.10327,0.09675,0.11531
759,0.09533,0.12492,0.11205,0.10407,0.09708,0.11533
758,0.09542,0.12502,0.11263,0.10426,0.09727,0.11525
757,0.095,0.12495,0.11284,0.10443,0.09742,0.11547
756,0.0954,0.12489,0.11311,0.10486,0.0978,0.11532
755,0.09486,0.1245,0.11348,0.10474,0.09757,0.11513
754,0.095,0.12448,0.11374,0.10537,0.09766,0.11492
753,0.09496,0.12455,0.11399,0.10529,0.0982,0.11509
752,0.09491,0.1244,0.11438,0.10584,0.0984,0.11509
751,0.09496,0.1244,0.11463,0.10606,0.09862,0.11485
750,0.09455,0.12381,0.1152,0.10604,0.09837,0.1147
749,0.09471,0.12422,0.11518,0.10652,0.09885,0.11453
748,0.09417,0.12401,0.11557,0.10661,0.09915,0.11472
747,0.09389,0.12356,0.11577,0.10685,0.09911,0.11396
746,0.0939,0.1236,0.11666,0.1071,0.0994,0.11423
745,0.09379,0.12314,0.1162,0.10754,0.09931,0.11388
744,0.09397,0.12362,0.11682,0.10767,0.10007,0.11427
743,0.09345,0.12305,0.11726,0.10781,0.09993,0.11396
742,0.09379,0.1231,0.1179,0.10833,0.10023,0.11415
741,0.09342,0.12273,0.11791,0.10841,0.1002,0.11393
740,0.09339,0.1226,0.11811,0.10866,0.10048,0.11398
739,0.09305,0.12279,0.11861,0.10889,0.1008,0.114
738,0.09287,0.12242,0.11889,0.10953,0.1009,0.11379
737,0.09292,0.12249,0.11964,0.10988,0.10132,0.114
736,0.09241,0.12186,0.11932,0.11004,0.10115,0.11356
735,0.09255,0.12248,0.12032,0.11039,0.10199,0.11391
734,0.0922,0.12221,0.12067,0.11062,0.10207,0.11349
733,0.09123,0.12153,0.12024,0.11055,0.10148,0.11268
732,0.09105,0.12103,0.12062,0.11021,0.10161,0.1124
731,0.09116,0.12131,0.12082,0.11103,0.10188,0.11224
730,0.09089,0.12112,0.12128,0.11071,0.10242,0.11174
729,0.09071,0.12105,0.12192,0.11153,0.10239,0.11174
728,0.09075,0.12105,0.12201,0.11147,0.10305,0.11131
727,0.09101,0.12093,0.12248,0.11228,0.10313,0.11142
726,0.09055,0.12097,0.12289,0.11245,0.10337,0.11097
725,0.0909,0.12064,0.12359,0.11283,0.10411,0.11113
724,0.09062,0.12114,0.12364,0.1133,0.10429,0.11096
723,0.09057,0.12096,0.12456,0.11358,0.10453,0.11075
722,0.08996,0.12043,0.12479,0.11382,0.1043,0.1102
721,0.09143,0.12093,0.12531,0.11457,0.10611,0.11046
720,0.0912,0.1216,0.12643,0.11549,0.10648,0.11122
719,0.09089,0.12137,0.12709,0.11597,0.1064,0.11089
718,0.0908,0.12118,0.1275,0.11608,0.10672,0.11093
717,0.09083,0.12125,0.12776,0.11673,0.10695,0.11072
716,0.09106,0.12119,0.1282,0.11692,0.1076,0.11064
715,0.09053,0.12089,0.12869,0.11725,0.10742,0.11015
714,0.09047,0.12088,0.12926,0.11754,0.1078,0.11011
713,0.0906,0.12077,0.12921,0.11799,0.10802,0.11004
712,0.09053,0.1207,0.12975,0.11834,0.10846,0.1099
711,0.09042,0.1205,0.13013,0.11858,0.10853,0.10985
710,0.09014,0.12046,0.13065,0.11883,0.10874,0.10963
709,0.0901,0.12043,0.13123,0.11941,0.10922,0.10971
708,0.09024,0.12027,0.13155,0.11987,0.10944,0.10956
707,0.09026,0.11866,0.13029,0.11852,0.10826,0.10786
706,0.08825,0.1181,0.13108,0.11864,0.1083,0.10758
705,0.08815,0.11827,0.13121,0.1191,0.10883,0.10768
704,0.08976,0.11951,0.13347,0.12112,0.1103,0.10901
703,0.09,0.11942,0.13353,0.12158,0.11083,0.10944
702,0.08968,0.119,0.13441,0.12194,0.11085,0.10941
701,0.08932,0.11916,0.135,0.12253,0.11115,0.10921
700,0.08974,0.11884,0.13553,0.1231,0.11146,0.10938
699,0.08972,0.11891,0.13547,0.12364,0.11192,0.10899
698,0.08986,0.11914,0.13645,0.12422,0.11242,0.10926
697,0.08937,0.11876,0.13688,0.12468,0.11208,0.10895
696,0.0895,0.11873,0.13755,0.12519,0.11274,0.10895
695,0.08973,0.11873,0.13778,0.12617,0.11304,0.10896
694,0.08978,0.11882,0.1384,0.12657,0.1135,0.10896
693,0.08963,0.11875,0.13945,0.12734,0.11365,0.10916
692,0.08958,0.11881,0.1397,0.12789,0.11401,0.10904
691,0.08992,0.11904,0.1404,0.12867,0.11465,0.10959
690,0.0897,0.11874,0.14084,0.12877,0.11452,0.10923
689,0.09009,0.11921,0.14191,0.1298,0.11541,0.11
688,0.09011,0.11902,0.14231,0.12994,0.11539,0.10977
687,0.09028,0.1193,0.14303,0.13044,0.11605,0.10996
686,0.09025,0.11912,0.14378,0.131,0.11618,0.11014
685,0.0903,0.11922,0.14461,0.13127,0.11663,0.11001
684,0.09057,0.11954,0.14556,0.13158,0.11719,0.11054
683,0.09066,0.11964,0.14584,0.13184,0.11772,0.11052
682,0.09091,0.11989,0.14697,0.13247,0.11823,0.11101
681,0.09118,0.1197,0.14771,0.13299,0.11836,0.11091
680,0.09149,0.12016,0.1487,0.13326,0.11912,0.11121
679,0.09176,0.12037,0.14925,0.13399,0.11985,0.11144
678,0.09166,0.12047,0.15013,0.13444,0.12019,0.11165
677,0.09234,0.12099,0.15118,0.13517,0.12077,0.11197
676,0.09232,0.12073,0.15168,0.13539,0.1209,0.11168
675,0.09271,0.12116,0.15229,0.1362,0.12169,0.11226
674,0.09283,0.12122,0.15283,0.13647,0.12202,0.11205
673,0.09259,0.12136,0.15364,0.13688,0.12229,0.11215
672,0.09295,0.12131,0.15424,0.13717,0.12252,0.11197
671,0.09299,0.12127,0.15437,0.13763,0.12294,0.11226
670,0.09284,0.12139,0.15491,0.13777,0.12312,0.11218
669,0.09295,0.12137,0.1552,0.13794,0.12334,0.11211
668,0.09319,0.12167,0.15564,0.13832,0.12357,0.11222
667,0.09291,0.1211,0.1556,0.13828,0.12355,0.11177
666,0.0931,0.12148,0.15576,0.1387,0.12375,0.11229
665,0.09282,0.1212,0.15613,0.13849,0.12373,0.11186
664,0.09272,0.12099,0.15597,0.1385,0.1238,0.11184
663,0.0923,0.12086,0.1564,0.1384,0.12337,0.11151
662,0.09248,0.12055,0.15593,0.13866,0.12345,0.11156
661,0.09223,0.12061,0.15604,0.1382,0.12354,0.11132
660,0.09212,0.12037,0.15584,0.13815,0.12322,0.11108
659,0.09198,0.12021,0.15605,0.13813,0.12323,0.11112
658,0.09172,0.11985,0.15553,0.13797,0.12268,0.11092
657,0.0917,0.11977,0.15518,0.13779,0.12273,0.11067
656,0.09175,0.1198,0.15524,0.13751,0.12265,0.11085
655,0.09147,0.1194,0.15466,0.1375,0.12219,0.11045
654,0.09095,0.11927,0.15475,0.13724,0.12209,0.11035
653,0.09092,0.11853,0.15391,0.13695,0.12139,0.10972
652,0.09088,0.11863,0.15387,0.13651,0.12148,0.10972
651,0.09074,0.11846,0.15341,0.13646,0.12098,0.10953
650,0.09049,0.11827,0.15319,0.13618,0.1209,0.10914
649,0.09012,0.11802,0.15271,0.13582,0.1203,0.10899
648,0.08999,0.11761,0.15227,0.13538,0.11999,0.1083
647,0.08986,0.11758,0.15187,0.13508,0.11968,0.10836
646,0.08973,0.11704,0.15137,0.13472,0.1193,0.10793
645,0.08951,0.11696,0.1512,0.13445,0.11891,0.10769
644,0.0894,0.1166,0.15074,0.13399,0.11844,0.1073
643,0.08917,0.11625,0.15006,0.13321,0.11814,0.10685
642,0.08919,0.11623,0.14964,0.13341,0.11781,0.10698
641,0.08885,0.1159,0.14921,0.13286,0.11735,0.10627
640,0.08875,0.11599,0.1491,0.13266,0.11713,0.10645
639,0.08834,0.11501,0.14832,0.13214,0.11664,0.10558
638,0.08855,0.1155,0.14788,0.13204,0.11657,0.10601
637,0.08822,0.11507,0.14764,0.13147,0.11593,0.10546
636,0.08814,0.11462,0.14731,0.131,0.11562,0.10536
635,0.08775,0.1147,0.14676,0.1308,0.11534,0.10518
634,0.08775,0.11416,0.14585,0.13054,0.11504,0.10496
633,0.08768,0.11441,0.14574,0.13023,0.11505,0.10521
632,0.08739,0.11374,0.14512,0.12966,0.11429,0.1047
631,0.0872,0.11375,0.14477,0.12941,0.11422,0.10474
630,0.08683,0.11352,0.14402,0.12904,0.11347,0.10425
629,0.08709,0.11336,0.14361,0.12877,0.11376,0.10453
628,0.08678,0.11334,0.14327,0.12843,0.11331,0.10425
627,0.08689,0.11314,0.14267,0.12815,0.11313,0.10428
626,0.08642,0.11308,0.14232,0.12779,0.11252,0.10403
625,0.08648,0.11253,0.14168,0.12755,0.11257,0.1039
624,0.08647,0.11269,0.14141,0.12718,0.11243,0.10387
623,0.08633,0.11267,0.14091,0.12684,0.11197,0.10357
622,0.08629,0.11242,0.14075,0.12656,0.11182,0.10343
621,0.08592,0.11222,0.14051,0.12626,0.11133,0.10283
620,0.08612,0.11191,0.13988,0.12582,0.1113,0.10269
619,0.08588,0.11194,0.13936,0.12531,0.11101,0.10243
618,0.0861,0.11195,0.13914,0.12538,0.11078,0.10254
617,0.08583,0.11165,0.13894,0.12483,0.11033,0.10217
616,0.08583,0.1114,0.13825,0.12476,0.11008,0.10191
615,0.08592,0.11164,0.13803,0.12418,0.10996,0.10192
614,0.08567,0.11125,0.1374,0.12376,0.10941,0.10159
613,0.08565,0.1112,0.13732,0.12357,0.1092,0.10163
612,0.08538,0.11083,0.13678,0.1231,0.1089,0.10134
611,0.08553,0.11089,0.13625,0.12299,0.10874,0.1013
610,0.08552,0.11098,0.13575,0.12271,0.10857,0.10132
609,0.08539,0.11063,0.1352,0.12236,0.10815,0.10127
608,0.08516,0.11061,0.13502,0.12192,0.1079,0.10114
607,0.08499,0.1104,0.13461,0.12154,0.10737,0.10077
606,0.08504,0.11035,0.1338,0.12123,0.10735,0.10091
605,0.08516,0.11028,0.13339,0.12106,0.10719,0.10099
604,0.08469,0.10959,0.13336,0.1203,0.10637,0.10038
603,0.08453,0.10994,0.1327,0.12016,0.1063,0.1005
602,0.08435,0.10939,0.13214,0.11968,0.10581,0.10001
601,0.08442,0.10935,0.13152,0.11936,0.10584,0.10026
600,0.08425,0.10924,0.13135,0.11894,0.10554,0.10029
599,0.0842,0.10905,0.13107,0.11873,0.10524,0.10015
598,0.08391,0.10891,0.13025,0.11835,0.10473,0.09984
597,0.08381,0.10851,0.12986,0.11787,0.10457,0.09963
596,0.08393,0.10875,0.1296,0.11763,0.10434,0.09994
595,0.08379,0.10841,0.12913,0.1172,0.10398,0.09957
594,0.08368,0.10831,0.12876,0.11675,0.10367,0.09939
593,0.08334,0.10786,0.12828,0.11635,0.10342,0.09902
592,0.08345,0.10792,0.12792,0.11615,0.1033,0.09923
591,0.08359,0.108,0.12743,0.11568,0.10294,0.09914
590,0.08333,0.10763,0.12706,0.11556,0.10273,0.09899
589,0.08322,0.10768,0.1268,0.11507,0.10225,0.09856
588,0.08319,0.10742,0.12645,0.11511,0.10226,0.09884
587,0.08359,0.10784,0.12602,0.11475,0.10228,0.09899
586,0.0834,0.10752,0.12565,0.11436,0.10185,0.09864
585,0.08326,0.1072,0.12539,0.11392,0.10157,0.09858
584,0.08311,0.10732,0.1253,0.1139,0.10119,0.09831
583,0.08328,0.10725,0.12488,0.11359,0.10118,0.0984
582,0.08326,0.10714,0.12439,0.11308,0.10072,0.09813
581,0.08318,0.10689,0.12421,0.11288,0.10061,0.09809
580,0.0832,0.10715,0.12418,0.11278,0.10051,0.09789
579,0.08306,0.10689,0.12369,0.11247,0.10033,0.09777
578,0.08325,0.10688,0.1233,0.11226,0.10005,0.09768
577,0.0832,0.10675,0.12304,0.11193,0.09977,0.09745
576,0.08345,0.10681,0.12301,0.11199,0.09982,0.09744
575,0.08346,0.10701,0.12292,0.11195,0.09954,0.09726
574,0.0834,0.10672,0.12248,0.11163,0.09943,0.09708
573,0.08373,0.10678,0.12203,0.1114,0.09954,0.09686
572,0.08361,0.10667,0.12195,0.11126,0.09915,0.09668
571,0.08381,0.10693,0.12206,0.1113,0.09909,0.09682
570,0.08359,0.10678,0.12189,0.11104,0.0988,0.09664
569,0.08364,0.10676,0.12133,0.11101,0.09904,0.09658
568,0.08346,0.10693,0.12147,0.11087,0.09874,0.09657
567,0.08332,0.10684,0.12137,0.11068,0.09878,0.09672
566,0.0834,0.10692,0.1213,0.11063,0.09846,0.09654
565,0.08302,0.1069,0.12102,0.11057,0.0984,0.09633
564,0.0832,0.10683,0.12088,0.1105,0.09846,0.09648
563,0.08319,0.10713,0.12095,0.11032,0.09815,0.0964
562,0.08313,0.10694,0.12094,0.1103,0.09833,0.09668
561,0.08333,0.10727,0.12082,0.11046,0.09817,0.09658
560,0.08313,0.10699,0.12073,0.11031,0.09823,0.09646
559,0.08301,0.10724,0.12075,0.11022,0.09825,0.09654
558,0.08227,0.10651,0.11972,0.10918,0.09738,0.09574
557,0.0824,0.1066,0.11961,0.10933,0.0973,0.09579
556,0.08236,0.10669,0.11992,0.10916,0.09713,0.09572
555,0.08214,0.10644,0.11969,0.10916,0.09715,0.09579
554,0.08239,0.107,0.11968,0.10904,0.09732,0.09603
553,0.08242,0.10686,0.11962,0.10897,0.09728,0.09624
552,0.08266,0.10718,0.11983,0.10917,0.09735,0.09633
551,0.08232,0.10675,0.12001,0.10899,0.09717,0.09605
550,0.08258,0.10721,0.11968,0.10916,0.09731,0.09643
549,0.08273,0.10743,0.11979,0.10898,0.09735,0.09663
548,0.08284,0.10763,0.11997,0.10928,0.09738,0.09677
547,0.08286,0.10759,0.12012,0.10924,0.09734,0.09648
546,0.08295,0.10766,0.12014,0.1094,0.09749,0.09683
545,0.08303,0.10786,0.11989,0.10921,0.09738,0.09692
544,0.08302,0.10784,0.12015,0.10926,0.09747,0.09692
543,0.08317,0.10804,0.12059,0.10947,0.0974,0.09697
542,0.08309,0.10799,0.12056,0.10949,0.09753,0.09687
541,0.08315,0.10827,0.12037,0.1096,0.09757,0.0973
540,0.0832,0.10833,0.12042,0.1094,0.09774,0.09723
539,0.08335,0.10831,0.12099,0.10975,0.09768,0.0973
538,0.08336,0.10844,0.12084,0.10972,0.09767,0.09712
537,0.08326,0.10831,0.12081,0.10961,0.09736,0.0971
536,0.08354,0.10824,0.12084,0.10977,0.09775,0.09746
535,0.08442,0.10848,0.12105,0.10988,0.09791,0.09745
534,0.08422,0.10846,0.12126,0.10987,0.09751,0.09739
533,0.08431,0.1085,0.12104,0.10981,0.09786,0.09717
532,0.08394,0.10822,0.121,0.10982,0.09854,0.09807
531,0.08421,0.1083,0.12109,0.10986,0.09864,0.09821
530,0.08425,0.10935,0.12142,0.11069,0.09865,0.09823
529,0.08428,0.10943,0.12214,0.11104,0.09847,0.09828
528,0.0841,0.10919,0.12201,0.11076,0.09838,0.09796
527,0.08386,0.10917,0.1219,0.11074,0.09825,0.09818
526,0.08435,0.10951,0.12174,0.11085,0.09852,0.09844
525,0.08406,0.10901,0.12179,0.11076,0.09815,0.09816
524,0.08387,0.10891,0.12171,0.1105,0.09774,0.09779
523,0.0838,0.10888,0.12157,0.11034,0.09784,0.09788
522,0.08371,0.10882,0.1214,0.11048,0.09777,0.09796
521,0.08384,0.10852,0.12101,0.1102,0.09759,0.09772
520,0.08355,0.10842,0.1211,0.11005,0.09728,0.09747
519,0.08356,0.10823,0.1209,0.10976,0.09714,0.09699
518,0.08344,0.10813,0.12058,0.10963,0.0969,0.09691
517,0.08362,0.10785,0.12,0.10945,0.09709,0.0969
516,0.08327,0.10747,0.11987,0.10902,0.09648,0.09638
515,0.08293,0.1072,0.11966,0.10868,0.09615,0.09603
514,0.08302,0.107,0.11928,0.10846,0.09604,0.09582
513,0.08242,0.10662,0.11873,0.10817,0.0957,0.09561
512,0.08246,0.10633,0.11809,0.10778,0.09561,0.09547
511,0.08202,0.10597,0.11785,0.1074,0.0948,0.09496
510,0.08192,0.10568,0.11749,0.10679,0.09468,0.0947
509,0.08156,0.10535,0.11704,0.10653,0.09428,0.09439
508,0.08142,0.10488,0.11622,0.10615,0.0941,0.09412
507,0.08098,0.10452,0.11563,0.10565,0.09368,0.09373
506,0.08068,0.10406,0.11538,0.10521,0.09315,0.09334
505,0.08064,0.10378,0.1148,0.10467,0.09278,0.09297
504,0.08011,0.10312,0.11405,0.10428,0.09214,0.09256
503,0.08011,0.10286,0.11333,0.10375,0.09219,0.09242
502,0.07976,0.1025,0.11309,0.10322,0.09169,0.09214
501,0.07957,0.10219,0.11261,0.10279,0.09108,0.09183
